ID,KEY,COUNT,QUERY
68510,JURISPRUDENCIA-SELECIONADA-68510,1,licitação e sanção e suspensão e temporária e impedimento
30743,JURISPRUDENCIA-SELECIONADA-30743,1,licitação e sede da empresa
33915,JURISPRUDENCIA-SELECIONADA-33915,1,licitação e servidor e impedimentos
25230,JURISPRUDENCIA-SELECIONADA-25230,1,licitação e restritivas 
23050,JURISPRUDENCIA-SELECIONADA-23050,1,licitação e restritivas 
83673,JURISPRUDENCIA-SELECIONADA-83673,1,licitação e representação
9775,JURISPRUDENCIA-SELECIONADA-9775,1,"""fundo a fundo"" compete "
14623,JURISPRUDENCIA-SELECIONADA-14623,1,licitação e representação
17950,JURISPRUDENCIA-SELECIONADA-17950,1,licitação e representação
22161,JURISPRUDENCIA-SELECIONADA-22161,1,licitação e representação
29157,JURISPRUDENCIA-SELECIONADA-29157,1,licitação e representação
31295,JURISPRUDENCIA-SELECIONADA-31295,1,licitação e representação
32910,JURISPRUDENCIA-SELECIONADA-32910,1,licitação e representação
38323,JURISPRUDENCIA-SELECIONADA-38323,1,licitação e representação
25605,JURISPRUDENCIA-SELECIONADA-25605,1,"""fundo a fundo"" competencia tcu saúde plenario"
41333,JURISPRUDENCIA-SELECIONADA-41333,1,licitação e representação
42798,JURISPRUDENCIA-SELECIONADA-42798,1,licitação e representação
44088,JURISPRUDENCIA-SELECIONADA-44088,1,licitação e representação
46812,JURISPRUDENCIA-SELECIONADA-46812,1,licitação e representação
4986,JURISPRUDENCIA-SELECIONADA-4986,1,licitação e representação
53647,JURISPRUDENCIA-SELECIONADA-53647,1,licitação e representação
55497,JURISPRUDENCIA-SELECIONADA-55497,1,licitação e representação
17239,JURISPRUDENCIA-SELECIONADA-17239,1,licitação e subcontratação
20505,JURISPRUDENCIA-SELECIONADA-20505,1,licitação e subjetividade
135565,JURISPRUDENCIA-SELECIONADA-135565,1,licitação e superfaturamento
18815,JURISPRUDENCIA-SELECIONADA-18815,1,"""fundação de apoio"" e ""desenvolvimento institucional"""
99445,JURISPRUDENCIA-SELECIONADA-99445,1,"""fracionamento"" e ""prorrogação"""
20972,JURISPRUDENCIA-SELECIONADA-20972,1,licitação execução e supervisão
189,JURISPRUDENCIA-SELECIONADA-LEGADA-189,1,licitação execução e supervisão
130292,JURISPRUDENCIA-SELECIONADA-130292,1,licitação fracassada e dispensa de licitação
60727,JURISPRUDENCIA-SELECIONADA-60727,1,licitação limites microempresa e empresa de pequeno porte
133563,JURISPRUDENCIA-SELECIONADA-133563,1,licitação pelo critério técnica e preço critérios objetivos
15180,JURISPRUDENCIA-SELECIONADA-15180,1,licitação pelo critério técnica e preço critérios objetivos
20586,JURISPRUDENCIA-SELECIONADA-20586,1,licitação pelo critério técnica e preço critérios objetivos
88816,JURISPRUDENCIA-SELECIONADA-88816,1,"""fracionamento"" e ""dispensa"""
20953,JURISPRUDENCIA-SELECIONADA-20953,1,licitação projeto básico e projeto executivo
18312,JURISPRUDENCIA-SELECIONADA-18312,1,licitação proposta  e licitação proposta formalismo moderado
34926,JURISPRUDENCIA-SELECIONADA-34926,1,"""fracionamento indevido"" e ""inidoneidade"""
40117,JURISPRUDENCIA-SELECIONADA-40117,1,"""fpm"" e ""contas"" e ""fiscalizacao"""
18371,JURISPRUDENCIA-SELECIONADA-18371,1,"""fornecimento"" e ""prorrogação"""
18057,JURISPRUDENCIA-SELECIONADA-18057,1,"""formalização"" e ""alteração contratual"""
135549,JURISPRUDENCIA-SELECIONADA-135549,1,"""fraude"" e ""pequeno porte"""
17992,JURISPRUDENCIA-SELECIONADA-17992,1,licitação e verbal
85759,JURISPRUDENCIA-SELECIONADA-85759,1,licitação e superfaturamento
17286,JURISPRUDENCIA-SELECIONADA-17286,1,licitação e vedação e subcontratação
68667,JURISPRUDENCIA-SELECIONADA-68667,1,licitação e suspensão e temporária e impedimento
29390,JURISPRUDENCIA-SELECIONADA-29390,1,licitação e terceirizado
14453,JURISPRUDENCIA-SELECIONADA-14453,1,licitação e terceirização e conselho regional de administração
44988,JURISPRUDENCIA-SELECIONADA-44988,1,"""fundeb"" e ""aplicação"""
59399,JURISPRUDENCIA-SELECIONADA-59399,1,"""fundação de apoio"" e ict"
53430,JURISPRUDENCIA-SELECIONADA-53430,1,licitação e vale-alimentação
147727,JURISPRUDENCIA-SELECIONADA-147727,1,licitação e valor de referência
40202,JURISPRUDENCIA-SELECIONADA-40202,1,licitação e valor de referência
95376,JURISPRUDENCIA-SELECIONADA-95376,1,licitação e valor de referência
20901,JURISPRUDENCIA-SELECIONADA-20901,1,licitação e valor global e 
13131,JURISPRUDENCIA-SELECIONADA-13131,1,"""fundação de apoio"" e ict"
18280,JURISPRUDENCIA-SELECIONADA-18280,1,licitação e vedação e agente público
19423,JURISPRUDENCIA-SELECIONADA-19423,1,licitação e vedação e agente público
31572,JURISPRUDENCIA-SELECIONADA-31572,1,licitação e vedação e agente público
17945,JURISPRUDENCIA-SELECIONADA-17945,1,licitação e vedação e certificação
113778,JURISPRUDENCIA-SELECIONADA-113778,1,"""fundo constitucional do distrito federal"" e restituição de valores "
13652,JURISPRUDENCIA-SELECIONADA-13652,1,licitação e representação
18084,JURISPRUDENCIA-SELECIONADA-18084,1,licitação e manutenção e equilíbrio e aditivo e desconto
64402,JURISPRUDENCIA-SELECIONADA-64402,1,licitação e oportunidade de negócios e estatal e art. 28 
137976,JURISPRUDENCIA-SELECIONADA-137976,1,licitação e objeto e único
4065,JURISPRUDENCIA-SELECIONADA-4065,1,licitação e objeto e único
13694,JURISPRUDENCIA-SELECIONADA-13694,1,licitação e objeto social
18178,JURISPRUDENCIA-SELECIONADA-18178,1,licitação e objeto social
34226,JURISPRUDENCIA-SELECIONADA-34226,1,licitação e objeto social
135758,JURISPRUDENCIA-SELECIONADA-135758,1,licitação e obra e acervo e capacidade  e técnica
79794,JURISPRUDENCIA-SELECIONADA-79794,1,licitação e obra e acervo e capacidade  e técnica
14866,JURISPRUDENCIA-SELECIONADA-14866,1,licitação e organização social
28852,JURISPRUDENCIA-SELECIONADA-28852,1,licitação e remuneração e edital
20621,JURISPRUDENCIA-SELECIONADA-20621,1,licitação e organização social
22124,JURISPRUDENCIA-SELECIONADA-22124,1,licitação e padronização
17161,JURISPRUDENCIA-SELECIONADA-17161,1,licitação e participação de empresas com mesmo sócio
17176,JURISPRUDENCIA-SELECIONADA-17176,1,licitação e participação de empresas com mesmo sócio
17371,JURISPRUDENCIA-SELECIONADA-17371,1,licitação e participação de empresas com mesmo sócio
56336,JURISPRUDENCIA-SELECIONADA-56336,1,licitação e participação de empresas com mesmo sócio
122807,JURISPRUDENCIA-SELECIONADA-122807,1,licitação e participação e associação
37728,JURISPRUDENCIA-SELECIONADA-37728,1,licitação e notebook
14563,JURISPRUDENCIA-SELECIONADA-14563,1,licitação e negociação
13688,JURISPRUDENCIA-SELECIONADA-13688,1,licitação e negociação
18830,JURISPRUDENCIA-SELECIONADA-18830,1,licitação e médicos e dispensa e direta
21153,JURISPRUDENCIA-SELECIONADA-21153,1,licitação e manutenção e equilíbrio e aditivo e desconto
81554,JURISPRUDENCIA-SELECIONADA-81554,1,licitação e manutenção e equilíbrio e aditivo e desconto
21892,JURISPRUDENCIA-SELECIONADA-21892,1,licitação e menor e global
106058,JURISPRUDENCIA-SELECIONADA-106058,1,licitação e modalidade
139432,JURISPRUDENCIA-SELECIONADA-139432,1,licitação e modalidade
144312,JURISPRUDENCIA-SELECIONADA-144312,1,licitação e modalidade
146739,JURISPRUDENCIA-SELECIONADA-146739,1,licitação e modalidade
17379,JURISPRUDENCIA-SELECIONADA-17379,1,"""garantia de execução contratual"" e vigência"
17355,JURISPRUDENCIA-SELECIONADA-17355,1,licitação e modalidade
39221,JURISPRUDENCIA-SELECIONADA-39221,1,licitação e modalidade
47457,JURISPRUDENCIA-SELECIONADA-47457,1,licitação e modalidade e irregular
56055,JURISPRUDENCIA-SELECIONADA-56055,1,licitação e modalidade e irregular
21081,JURISPRUDENCIA-SELECIONADA-21081,1,licitação e modalidade e limite
33880,JURISPRUDENCIA-SELECIONADA-33880,1,licitação e modelo
20556,JURISPRUDENCIA-SELECIONADA-20556,1,licitação e modificação e entrega
48766,JURISPRUDENCIA-SELECIONADA-48766,1,licitação e participação e autor do projeto
112335,JURISPRUDENCIA-SELECIONADA-112335,1,licitação e passagem e aérea
18887,JURISPRUDENCIA-SELECIONADA-18887,1,licitação e passagem e aérea
17098,JURISPRUDENCIA-SELECIONADA-17098,1,licitação e reajuste 
19029,JURISPRUDENCIA-SELECIONADA-19029,1,licitação e reajuste 
90902,JURISPRUDENCIA-SELECIONADA-90902,1,licitação e recuperação e judicial
31626,JURISPRUDENCIA-SELECIONADA-31626,1,licitação e recurso e princípio e proposta
17153,JURISPRUDENCIA-SELECIONADA-17153,1,licitação e recurso protelatório
75147,JURISPRUDENCIA-SELECIONADA-75147,1,licitação e refeição e alimentação e taxa e negativa
124291,JURISPRUDENCIA-SELECIONADA-124291,1,licitação e registro de preços e adesão e justificativa
25628,JURISPRUDENCIA-SELECIONADA-25628,1,licitação e registro e conselho e administração
20865,JURISPRUDENCIA-SELECIONADA-20865,1,licitação e regularidade fiscal
25669,JURISPRUDENCIA-SELECIONADA-25669,1,licitação e regularidade fiscal
50096,JURISPRUDENCIA-SELECIONADA-50096,1,licitação e regularidade fiscal
97160,JURISPRUDENCIA-SELECIONADA-97160,1,licitação e regularidade fiscal
19408,JURISPRUDENCIA-SELECIONADA-19408,1,licitação e regularidade fiscal e pagamento
103548,JURISPRUDENCIA-SELECIONADA-103548,1,licitação e remuneração e edital
21836,JURISPRUDENCIA-SELECIONADA-21836,1,licitação e remuneração e edital
22783,JURISPRUDENCIA-SELECIONADA-22783,1,licitação e remuneração e edital
17885,JURISPRUDENCIA-SELECIONADA-17885,1,licitação e reajuste 
62609,JURISPRUDENCIA-SELECIONADA-62609,1,"""fundo municipal de saúde"" e ""contas ordinárias"""
16918,JURISPRUDENCIA-SELECIONADA-16918,1,licitação e penalidade
55607,JURISPRUDENCIA-SELECIONADA-55607,1,licitação e qualificação econômico-financeira e obrigatoriedade 
110160,JURISPRUDENCIA-SELECIONADA-110160,1,"""férias"" e ""aposentadoria"""
20558,JURISPRUDENCIA-SELECIONADA-20558,1,licitação e planilha e erro e planilha
71729,JURISPRUDENCIA-SELECIONADA-71729,1,licitação e planilha e erro e planilha e majoração
38323,JURISPRUDENCIA-SELECIONADA-38323,1,licitação e postal
34229,JURISPRUDENCIA-SELECIONADA-34229,1,licitação e prazos de entrega materiais e natureza do objeto
7426,JURISPRUDENCIA-SELECIONADA-7426,1,licitação e pregão e eletrônico e responsabilidades
44084,JURISPRUDENCIA-SELECIONADA-44084,1,licitação e pregão e exigência e edital
20977,JURISPRUDENCIA-SELECIONADA-20977,1,licitação e preços unitários
20501,JURISPRUDENCIA-SELECIONADA-20501,1,licitação e principio e segurança e jurídica
13649,JURISPRUDENCIA-SELECIONADA-13649,1,licitação e princípio da razoabilidade
1405,JURISPRUDENCIA-SELECIONADA-1405,1,licitação e projeto falho
18886,JURISPRUDENCIA-SELECIONADA-18886,1,licitação e proposta inexequivel
18325,JURISPRUDENCIA-SELECIONADA-18325,1,licitação e publicidade e agência
33815,JURISPRUDENCIA-SELECIONADA-33815,1,licitação e publicidade e agência
15171,JURISPRUDENCIA-SELECIONADA-15171,1,licitação e qualificacao tecnica e limitação e tempo
17219,JURISPRUDENCIA-SELECIONADA-17219,1,"""formalização"" e ""alteração contratual"""
17218,JURISPRUDENCIA-SELECIONADA-17218,1,"""formalização"" e ""alteração contratual"""
20506,JURISPRUDENCIA-SELECIONADA-20506,1,licitação técnica e preço ponderação 
13653,JURISPRUDENCIA-SELECIONADA-13653,1,"""fiscalizar a aplicação de quaisquer recursos repassados pela união mediante convênio"""
98299,JURISPRUDENCIA-SELECIONADA-98299,1,localidade e aproveitamento e concurso
28876,JURISPRUDENCIA-SELECIONADA-28876,1,locação  e aquisição  e detrimento 
17870,JURISPRUDENCIA-SELECIONADA-17870,1,locação  e imovel e preço
36634,JURISPRUDENCIA-SELECIONADA-36634,1,locação de maquinas e equipamentos
42259,JURISPRUDENCIA-SELECIONADA-42259,1,locação e antieconômico
21371,JURISPRUDENCIA-SELECIONADA-21371,1,locação e dispensa e licitação
31489,JURISPRUDENCIA-SELECIONADA-31489,1,locação e imoveis
42259,JURISPRUDENCIA-SELECIONADA-42259,1,locação e imóvel e avaliação
20970,JURISPRUDENCIA-SELECIONADA-20970,1,licitação técnica e preço ponderação 
75115,JURISPRUDENCIA-SELECIONADA-75115,1,locação e imóvel e chamamento e público
31489,JURISPRUDENCIA-SELECIONADA-31489,1,locação e imóvel e dispensa
81742,JURISPRUDENCIA-SELECIONADA-81742,1,"""fiscal de contrato"" e ""notas fiscais"""
17870,JURISPRUDENCIA-SELECIONADA-17870,1,locação e necessidade de preço de mercado
21371,JURISPRUDENCIA-SELECIONADA-21371,1,locação e valor 
31467,JURISPRUDENCIA-SELECIONADA-31467,1,locação e veículo
17870,JURISPRUDENCIA-SELECIONADA-17870,1,locação imóvel preço mercado e locação imóvel dispensa licitação avaliação prévia
16933,JURISPRUDENCIA-SELECIONADA-16933,1,"""fiscalização"" e ""concessão de serviço público"""
20923,JURISPRUDENCIA-SELECIONADA-20923,1,local e administração e despesa
71707,JURISPRUDENCIA-SELECIONADA-71707,1,loa ppa e ldo
32557,JURISPRUDENCIA-SELECIONADA-32557,1,"""fiscalização"" e ""concessão de serviço público"""
75699,JURISPRUDENCIA-SELECIONADA-75699,1,lindb e debito
81987,JURISPRUDENCIA-SELECIONADA-81987,1,lindb e debito
72433,JURISPRUDENCIA-SELECIONADA-72433,1,lindb e obstáculos e dificuldades e reais
83558,JURISPRUDENCIA-SELECIONADA-83558,1,lindb e obstáculos e dificuldades e reais
59844,JURISPRUDENCIA-SELECIONADA-59844,1,lindb e razoabilidade
11618,JURISPRUDENCIA-SELECIONADA-11618,1,lingua adj portuguesa e tradução
16271,JURISPRUDENCIA-SELECIONADA-16271,1,lingua adj portuguesa e tradução
17824,JURISPRUDENCIA-SELECIONADA-17824,1,liquid* e serviço* e comprov*
136866,JURISPRUDENCIA-SELECIONADA-136866,1,liquidação e erro grosseiro
70638,JURISPRUDENCIA-SELECIONADA-70638,1,liquidação e erro grosseiro
14237,JURISPRUDENCIA-SELECIONADA-14237,1,"""folha de pagamento"" e bancos"
34845,JURISPRUDENCIA-SELECIONADA-34845,1,liquidação e nota fiscal
34845,JURISPRUDENCIA-SELECIONADA-34845,1,liquidação e nota fiscal e servi*
126741,JURISPRUDENCIA-SELECIONADA-126741,1,"""fixar novo e improrrogável"""
21796,JURISPRUDENCIA-SELECIONADA-21796,1,livros e aquisição
32433,JURISPRUDENCIA-SELECIONADA-32433,1,locupletamento e união
18240,JURISPRUDENCIA-SELECIONADA-18240,1,"""falhas"" e ""documento"""
41056,JURISPRUDENCIA-SELECIONADA-41056,1,longo e tempo e defesa
9254,JURISPRUDENCIA-SELECIONADA-9254,1,"""expectativa de direito"" e recurso"
123800,JURISPRUDENCIA-SELECIONADA-123800,1,"""expectativa de direito"" e prorrog$"
21822,JURISPRUDENCIA-SELECIONADA-21822,1,maior relevância e valor significativo
21860,JURISPRUDENCIA-SELECIONADA-21860,1,"""exigência"" e ""laudos"""
21901,JURISPRUDENCIA-SELECIONADA-21901,1,maior relevância e valor significativo
31659,JURISPRUDENCIA-SELECIONADA-31659,1,"""exigência de capital mínimo deve observar o valor estimado de cada item e não o valor global a ser contratado"""
22775,JURISPRUDENCIA-SELECIONADA-22775,1,maior relevância e valor significativo
22794,JURISPRUDENCIA-SELECIONADA-22794,1,maior relevância e valor significativo
22795,JURISPRUDENCIA-SELECIONADA-22795,1,maior relevância e valor significativo
22832,JURISPRUDENCIA-SELECIONADA-22832,1,maior relevância e valor significativo
33953,JURISPRUDENCIA-SELECIONADA-33953,1,maior relevância e valor significativo
60017,JURISPRUDENCIA-SELECIONADA-60017,1,maior relevância e valor significativo
80254,JURISPRUDENCIA-SELECIONADA-80254,1,maior relevância e valor significativo
19497,JURISPRUDENCIA-SELECIONADA-19497,1,mandado e injunção
140552,JURISPRUDENCIA-SELECIONADA-140552,1,mandado e segurança e associação
44837,JURISPRUDENCIA-SELECIONADA-44837,1,manter o sistema
35655,JURISPRUDENCIA-SELECIONADA-35655,1,"""expectativa de direito"" e recurso"
56708,JURISPRUDENCIA-SELECIONADA-56708,1,"""extinção da personalidade""  e multa "
15024,JURISPRUDENCIA-SELECIONADA-15024,1,longo prazo  e desenvolvimento válido e regular
17937,JURISPRUDENCIA-SELECIONADA-17937,1,"""fabricação nacional"" ou ""fabricação em território nacional"" e ""restrição"""
125866,JURISPRUDENCIA-SELECIONADA-125866,1,longo tempo e citação
41056,JURISPRUDENCIA-SELECIONADA-41056,1,longo transcurso e herdeiros
22126,JURISPRUDENCIA-SELECIONADA-22126,1,lote e padronização
45,JURISPRUDENCIA-SELECIONADA-LEGADA-45,1,"""falecido"" e 10 anos"
78630,JURISPRUDENCIA-SELECIONADA-78630,1,lrf e conselhos profissionais
18286,JURISPRUDENCIA-SELECIONADA-18286,1,"""fabricação nacional"" ou ""fabricação em território nacional"" e ""restrição"""
17943,JURISPRUDENCIA-SELECIONADA-17943,1,"""fabricação nacional"" ou ""fabricação em território nacional"" e ""restrição"""
17939,JURISPRUDENCIA-SELECIONADA-17939,1,"""fabricação nacional"" ou ""fabricação em território nacional"" e ""restrição"""
17938,JURISPRUDENCIA-SELECIONADA-17938,1,"""fabricação nacional"" ou ""fabricação em território nacional"" e ""restrição"""
33043,JURISPRUDENCIA-SELECIONADA-33043,1,lucro real e presumido
33043,JURISPRUDENCIA-SELECIONADA-33043,1,lucro real e presumido bdi
21166,JURISPRUDENCIA-SELECIONADA-21166,1,lícita a utilização do sistema de registro de preços 
43877,JURISPRUDENCIA-SELECIONADA-43877,1,lícita a utilização do sistema de registro de preços 
16995,JURISPRUDENCIA-SELECIONADA-16995,1,macular e contas
74691,JURISPRUDENCIA-SELECIONADA-74691,1,"magistrado e aposentadoria e advocacia e ""tempo de serviço"""
64227,JURISPRUDENCIA-SELECIONADA-64227,1,lindb e dano
95575,JURISPRUDENCIA-SELECIONADA-95575,1,lindb e art. 22
70807,JURISPRUDENCIA-SELECIONADA-70807,1,lindb e art. 22
14933,JURISPRUDENCIA-SELECIONADA-14933,1,licitações e diligência
17058,JURISPRUDENCIA-SELECIONADA-17058,1,licitações e diligência
18911,JURISPRUDENCIA-SELECIONADA-18911,1,licitações e diligência
20497,JURISPRUDENCIA-SELECIONADA-20497,1,licitações e diligência
20498,JURISPRUDENCIA-SELECIONADA-20498,1,licitações e diligência
20533,JURISPRUDENCIA-SELECIONADA-20533,1,licitações e diligência
20588,JURISPRUDENCIA-SELECIONADA-20588,1,licitações e diligência
20595,JURISPRUDENCIA-SELECIONADA-20595,1,licitações e diligência
20611,JURISPRUDENCIA-SELECIONADA-20611,1,licitações e diligência
21053,JURISPRUDENCIA-SELECIONADA-21053,1,licitações e diligência
29376,JURISPRUDENCIA-SELECIONADA-29376,1,licitações e diligência
34787,JURISPRUDENCIA-SELECIONADA-34787,1,licitações e diligência
34882,JURISPRUDENCIA-SELECIONADA-34882,1,licitações e diligência
34954,JURISPRUDENCIA-SELECIONADA-34954,1,licitações e diligência
48260,JURISPRUDENCIA-SELECIONADA-48260,1,licitações e diligência
62787,JURISPRUDENCIA-SELECIONADA-62787,1,licitações e diligência
15752,JURISPRUDENCIA-SELECIONADA-15752,1,licitações e diligência
1403,JURISPRUDENCIA-SELECIONADA-1403,1,licitações e diligência
18312,JURISPRUDENCIA-SELECIONADA-18312,1,"""formalismo moderado"" e ""licitações"""
122028,JURISPRUDENCIA-SELECIONADA-122028,1,licitações e diligência
21229,JURISPRUDENCIA-SELECIONADA-21229,1,licitação técnica e preço ponderação 
31589,JURISPRUDENCIA-SELECIONADA-31589,1,licitação única para o mesmo objeto
135758,JURISPRUDENCIA-SELECIONADA-135758,1,licitação. qualificação técnica. conselho de fiscalização profissional. atestado de capacidade técnica. capacidade técnico operacional. art. crea. obras e serviços de engenharia
135712,JURISPRUDENCIA-SELECIONADA-135712,1,licitação~de obras e serviços de engenharia
80336,JURISPRUDENCIA-SELECIONADA-80336,1,licitação~de obras e serviços de engenharia
17058,JURISPRUDENCIA-SELECIONADA-17058,1,"""formalismo"" e ""moderado"" e ""exagerado"""
39206,JURISPRUDENCIA-SELECIONADA-39206,1,licitações com o principio eficiencia
20501,JURISPRUDENCIA-SELECIONADA-20501,1,licitações com o principio segurança juridica
17182,JURISPRUDENCIA-SELECIONADA-17182,1,"""formalismo moderado"" e edital"
43098,JURISPRUDENCIA-SELECIONADA-43098,1,licitações do tipo técnica e preço
47161,JURISPRUDENCIA-SELECIONADA-47161,1,licitações do tipo técnica e preço
96796,JURISPRUDENCIA-SELECIONADA-96796,1,licitações do tipo técnica e preço
20971,JURISPRUDENCIA-SELECIONADA-20971,1,licitações do tipo técnica e preço peso desproporcional
108415,JURISPRUDENCIA-SELECIONADA-108415,1,licitações e contratos 
104236,JURISPRUDENCIA-SELECIONADA-104236,1,licitações e diligência
97954,JURISPRUDENCIA-SELECIONADA-97954,1,licitações e diligência
44451,JURISPRUDENCIA-SELECIONADA-44451,1,licitações e legitimidade e habilitação
145204,JURISPRUDENCIA-SELECIONADA-145204,1,lindb e abaixo
11611,JURISPRUDENCIA-SELECIONADA-11611,1,limite de acréscimo e supressões 
21201,JURISPRUDENCIA-SELECIONADA-21201,1,limite de adesão a ata de registro
47533,JURISPRUDENCIA-SELECIONADA-47533,1,"limite e bolsas e ""fundação de apoio"""
109139,JURISPRUDENCIA-SELECIONADA-109139,1,limite e multa
109139,JURISPRUDENCIA-SELECIONADA-109139,1,limite e multa e contrato
97944,JURISPRUDENCIA-SELECIONADA-97944,1,limite e multa e contrato
110879,JURISPRUDENCIA-SELECIONADA-110879,1,limite quantitativo a adesão de atas de registro de preços 
21201,JURISPRUDENCIA-SELECIONADA-21201,1,limite quantitativo a adesão de atas de registro de preços 
33903,JURISPRUDENCIA-SELECIONADA-33903,1,limites de pessoal e lrf e poder ou orgao
41419,JURISPRUDENCIA-SELECIONADA-41419,1,limites de pessoal e lrf e poder ou orgao
17090,JURISPRUDENCIA-SELECIONADA-17090,1,limites e acréscimos e extrapolação
17109,JURISPRUDENCIA-SELECIONADA-17109,1,limites e acréscimos e extrapolação
18018,JURISPRUDENCIA-SELECIONADA-18018,1,limites e alterações e quantitativos e contrato
21260,JURISPRUDENCIA-SELECIONADA-21260,1,limites e percentuais e bdi e abaixo
56958,JURISPRUDENCIA-SELECIONADA-56958,1,limpeza e conservação
109878,JURISPRUDENCIA-SELECIONADA-109878,1,lindb  e débito
17195,JURISPRUDENCIA-SELECIONADA-17195,1,limite de adesão a ata de registro
77035,JURISPRUDENCIA-SELECIONADA-77035,1,limite  e empresas e consórcio
17968,JURISPRUDENCIA-SELECIONADA-17968,1,licitações e maior relevância e capacidade
33904,JURISPRUDENCIA-SELECIONADA-33904,1,limite  e dispensa
20854,JURISPRUDENCIA-SELECIONADA-20854,1,licitações e realizadas e publicação
18253,JURISPRUDENCIA-SELECIONADA-18253,1,licitações serviços de manutenção preventiva e corretiva
32560,JURISPRUDENCIA-SELECIONADA-32560,1,lide e privada
17288,JURISPRUDENCIA-SELECIONADA-17288,1,"""formalismo moderado"" e ""licitações"""
22814,JURISPRUDENCIA-SELECIONADA-22814,1,"""fontes de recursos"" e licitação"
15171,JURISPRUDENCIA-SELECIONADA-15171,1,limitação de tempo e atestado
15171,JURISPRUDENCIA-SELECIONADA-15171,1,limitação e atestado
21859,JURISPRUDENCIA-SELECIONADA-21859,1,limitação e atestado
20927,JURISPRUDENCIA-SELECIONADA-20927,1,limitação e participação e empresas e consórcio
20927,JURISPRUDENCIA-SELECIONADA-20927,1,limitação número máximo empresas e consórcio
38375,JURISPRUDENCIA-SELECIONADA-38375,1,limitação número máximo empresas e consórcio
134594,JURISPRUDENCIA-SELECIONADA-134594,1,limite  e compensação
18180,JURISPRUDENCIA-SELECIONADA-18180,1,limite  e dispensa
22814,JURISPRUDENCIA-SELECIONADA-22814,1,"""fonte de recursos"" e licitação"
33031,JURISPRUDENCIA-SELECIONADA-33031,1,limite  e dispensa
20509,JURISPRUDENCIA-SELECIONADA-20509,1,licitação e manutenção e equilíbrio e aditivo e desconto
15197,JURISPRUDENCIA-SELECIONADA-15197,1,licitação e manutenção e equilíbrio e aditivo e desconto
73366,JURISPRUDENCIA-SELECIONADA-73366,1,manual e demonstrativos
21236,JURISPRUDENCIA-SELECIONADA-21236,1,licença ambiental prévia e licitação
20558,JURISPRUDENCIA-SELECIONADA-20558,1,lesão e obtenção e melhor e proposta e planilha e formação
25490,JURISPRUDENCIA-SELECIONADA-25490,1,levantamento   e arquivamento
7243,JURISPRUDENCIA-SELECIONADA-7243,1,liberdade e cognição
15828,JURISPRUDENCIA-SELECIONADA-15828,1,"""imóvel"" e ""aquisição"""
31603,JURISPRUDENCIA-SELECIONADA-31603,1,licença ambiental e de construção
31604,JURISPRUDENCIA-SELECIONADA-31604,1,licença ambiental e licitacao
14277,JURISPRUDENCIA-SELECIONADA-14277,1,"""imóvel"" e ""aquisição"""
19593,JURISPRUDENCIA-SELECIONADA-19593,1,licença e não e remunerada  
137130,JURISPRUDENCIA-SELECIONADA-137130,1,lei 13019/2014 e lei 13019/2014
23586,JURISPRUDENCIA-SELECIONADA-23586,1,licença e própria e  saúde e meses
23586,JURISPRUDENCIA-SELECIONADA-23586,1,licença e saude e aposentadoria e invalidez
16892,JURISPRUDENCIA-SELECIONADA-16892,1,licença e saúde e família
45746,JURISPRUDENCIA-SELECIONADA-45746,1,licença prêmio e pecúnia
23653,JURISPRUDENCIA-SELECIONADA-23653,1,licença prêmio e tempo de serviço
31827,JURISPRUDENCIA-SELECIONADA-31827,1,licença prêmio e tempo de serviço
21840,JURISPRUDENCIA-SELECIONADA-21840,1,licença software e licitação
102413,JURISPRUDENCIA-SELECIONADA-102413,1,leniência e multa
34395,JURISPRUDENCIA-SELECIONADA-34395,1,lei rouanet e responsabilidade e patrocinador
15813,JURISPRUDENCIA-SELECIONADA-15813,1,lei rouanet e responsabilidade e patrocinador
20534,JURISPRUDENCIA-SELECIONADA-20534,1,"""inabilitação"" e ""vinculação ao instrumento convocatório"""
93634,JURISPRUDENCIA-SELECIONADA-93634,1,lei 13019/2014 e lei 13019/2014
137130,JURISPRUDENCIA-SELECIONADA-137130,1,"lei 9.637/1998, e não a lei 13.019/2014,"
46879,JURISPRUDENCIA-SELECIONADA-46879,1,lei de acesso a informação
72438,JURISPRUDENCIA-SELECIONADA-72438,1,lei de acesso a informação sistema s
14265,JURISPRUDENCIA-SELECIONADA-14265,1,lei de acesso a informações
18456,JURISPRUDENCIA-SELECIONADA-18456,1,lei de incentivo a cultura
31000,JURISPRUDENCIA-SELECIONADA-31000,1,lei de incentivo a cultura
6711,JURISPRUDENCIA-SELECIONADA-6711,1,"""independência das instancias""  e  ""ação civil"""
32486,JURISPRUDENCIA-SELECIONADA-32486,1,lei de incentivo a cultura
31452,JURISPRUDENCIA-SELECIONADA-31452,1,lei de responsabilidade fiscal e continuidade administrativa
91507,JURISPRUDENCIA-SELECIONADA-91507,1,"lei de responsabilidade fiscal e estatais ""não dependentes"""
118395,JURISPRUDENCIA-SELECIONADA-118395,1,lei e delegação
117249,JURISPRUDENCIA-SELECIONADA-117249,1,"""incorporação"" e ""tempo residual"""
77814,JURISPRUDENCIA-SELECIONADA-77814,1,lei e responsabilidade e fiscal e renúncia 
